dag_id,run_date,task_id,start_time,end_time,log,attempt,has_task_succeeded_on_retry,error_code
daily_sales_etl,2026-05-23,dq_check_sales,2026-05-23 03:15:08,2026-05-23 03:38:00,"2026-05-23 03:15:08 INFO  [daily_sales_etl.dq_check_sales] TaskInstance started — attempt 2
2026-05-23 03:15:10 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 03:15:13 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 03:26:34 INFO  Stage 1 complete — input rows processed
2026-05-23 03:37:58 INFO  Writing output Delta table (MERGE) 
2026-05-23 03:38:00 INFO  [daily_sales_etl.dq_check_sales] Task completed successfully in 1372s (exit_code=0)",2,True,0
daily_sales_etl,2026-05-23,load_fact_sales,2026-05-23 03:38:23,2026-05-23 03:49:55,"2026-05-23 03:38:23 INFO  [daily_sales_etl.load_fact_sales] TaskInstance started — attempt 1
2026-05-23 03:38:25 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 03:38:28 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 03:44:09 INFO  Stage 1 complete — input rows processed
2026-05-23 03:49:53 INFO  Writing output Delta table (MERGE) 
2026-05-23 03:49:55 INFO  [daily_sales_etl.load_fact_sales] Task completed successfully in 692s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-23,ingest_crm,2026-05-23 01:04:54,2026-05-23 01:23:19,"2026-05-23 01:04:54 INFO  [customer_360_pipeline.ingest_crm] TaskInstance started — attempt 1
2026-05-23 01:04:56 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 01:04:59 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 01:14:06 INFO  Stage 1 complete — input rows processed
2026-05-23 01:23:17 INFO  Writing output Delta table (MERGE) 
2026-05-23 01:23:19 INFO  [customer_360_pipeline.ingest_crm] Task completed successfully in 1105s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-23,ingest_web_events,2026-05-23 01:23:33,2026-05-23 01:33:40,"2026-05-23 01:23:33 INFO  [customer_360_pipeline.ingest_web_events] TaskInstance started — attempt 1
2026-05-23 01:23:35 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 01:23:38 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 01:28:36 INFO  Stage 1 complete — input rows processed
2026-05-23 01:33:38 INFO  Writing output Delta table (MERGE) 
2026-05-23 01:33:40 INFO  [customer_360_pipeline.ingest_web_events] Task completed successfully in 607s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-23,resolve_identity,2026-05-23 01:34:35,2026-05-23 01:55:49,"2026-05-23 01:34:35 INFO  [customer_360_pipeline.resolve_identity] TaskInstance started — attempt 1
2026-05-23 01:34:37 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 01:34:40 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 01:45:12 INFO  Stage 1 complete — input rows processed
2026-05-23 01:55:47 INFO  Writing output Delta table (MERGE) 
2026-05-23 01:55:49 INFO  [customer_360_pipeline.resolve_identity] Task completed successfully in 1274s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-23,build_profiles,2026-05-23 01:56:38,2026-05-23 02:20:23,"2026-05-23 01:56:38 INFO  [customer_360_pipeline.build_profiles] TaskInstance started — attempt 1
2026-05-23 01:56:40 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 01:56:43 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 02:08:30 INFO  Stage 1 complete — input rows processed
2026-05-23 02:20:21 INFO  Writing output Delta table (MERGE) 
2026-05-23 02:20:23 INFO  [customer_360_pipeline.build_profiles] Task completed successfully in 1425s (exit_code=0)",1,False,0
customer_360_pipeline,2026-05-23,publish_features,2026-05-23 02:20:33,2026-05-23 02:42:16,"2026-05-23 02:20:33 INFO  [customer_360_pipeline.publish_features] TaskInstance started — attempt 1
2026-05-23 02:20:35 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 02:20:38 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 02:31:24 INFO  Stage 1 complete — input rows processed
2026-05-23 02:42:14 INFO  Writing output Delta table (MERGE) 
2026-05-23 02:42:16 INFO  [customer_360_pipeline.publish_features] Task completed successfully in 1303s (exit_code=0)",1,False,0
inventory_sync,2026-05-23,pull_warehouse_api,2026-05-23 03:09:12,2026-05-23 03:19:28,"2026-05-23 03:09:12 INFO  [inventory_sync.pull_warehouse_api] TaskInstance started — attempt 1
2026-05-23 03:09:14 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 03:09:17 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 03:14:20 INFO  Stage 1 complete — input rows processed
2026-05-23 03:19:26 INFO  Writing output Delta table (MERGE) 
2026-05-23 03:19:28 INFO  [inventory_sync.pull_warehouse_api] Task completed successfully in 616s (exit_code=0)",1,False,0
inventory_sync,2026-05-23,normalize_sku,2026-05-23 03:20:20,2026-05-23 03:38:18,"2026-05-23 03:20:20 INFO  [inventory_sync.normalize_sku] TaskInstance started — attempt 1
2026-05-23 03:20:22 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 03:20:25 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 03:29:19 INFO  Stage 1 complete — input rows processed
2026-05-23 03:38:16 INFO  Writing output Delta table (MERGE) 
2026-05-23 03:38:18 INFO  [inventory_sync.normalize_sku] Task completed successfully in 1078s (exit_code=0)",1,False,0
inventory_sync,2026-05-23,reconcile_stock,2026-05-23 03:38:30,2026-05-23 04:00:26,"2026-05-23 03:38:30 INFO  [inventory_sync.reconcile_stock] TaskInstance started — attempt 1
2026-05-23 03:38:32 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 03:38:35 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 03:49:28 INFO  Stage 1 complete — input rows processed
2026-05-23 04:00:24 INFO  Writing output Delta table (MERGE) 
2026-05-23 04:00:26 INFO  [inventory_sync.reconcile_stock] Task completed successfully in 1316s (exit_code=0)",1,False,0
inventory_sync,2026-05-23,write_delta,2026-05-23 04:00:57,2026-05-23 04:11:56,"2026-05-23 04:00:57 INFO  [inventory_sync.write_delta] TaskInstance started — attempt 1
2026-05-23 04:00:59 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 04:01:02 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 04:06:26 INFO  Stage 1 complete — input rows processed
2026-05-23 04:11:54 INFO  Writing output Delta table (MERGE) 
2026-05-23 04:11:56 INFO  [inventory_sync.write_delta] Task completed successfully in 659s (exit_code=0)",1,False,0
marketing_attribution,2026-05-23,load_ad_spend,2026-05-23 04:15:35,2026-05-23 04:35:21,"2026-05-23 04:15:35 INFO  [marketing_attribution.load_ad_spend] TaskInstance started — attempt 1
2026-05-23 04:15:37 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 04:15:40 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 04:25:28 INFO  Stage 1 complete — input rows processed
2026-05-23 04:35:19 INFO  Writing output Delta table (MERGE) 
2026-05-23 04:35:21 INFO  [marketing_attribution.load_ad_spend] Task completed successfully in 1186s (exit_code=0)",1,False,0
marketing_attribution,2026-05-23,load_conversions,2026-05-23 04:35:36,2026-05-23 04:57:00,"2026-05-23 04:35:36 INFO  [marketing_attribution.load_conversions] TaskInstance started — attempt 1
2026-05-23 04:35:38 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 04:35:41 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 04:46:18 INFO  Stage 1 complete — input rows processed
2026-05-23 04:56:58 INFO  Writing output Delta table (MERGE) 
2026-05-23 04:57:00 INFO  [marketing_attribution.load_conversions] Task completed successfully in 1284s (exit_code=0)",1,False,0
marketing_attribution,2026-05-23,join_touchpoints,2026-05-23 04:57:52,2026-05-23 05:01:05,"2026-05-23 04:57:52 INFO  [marketing_attribution.join_touchpoints] TaskInstance started — attempt 1
2026-05-23 04:57:54 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 04:57:57 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 04:59:28 INFO  Stage 1 complete — input rows processed
2026-05-23 05:01:03 INFO  Writing output Delta table (MERGE) 
2026-05-23 05:01:05 INFO  [marketing_attribution.join_touchpoints] Task completed successfully in 193s (exit_code=0)",1,False,0
marketing_attribution,2026-05-23,attribute_revenue,2026-05-23 05:01:30,2026-05-23 05:20:28,"2026-05-23 05:01:30 INFO  [marketing_attribution.attribute_revenue] TaskInstance started — attempt 1
2026-05-23 05:01:32 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 05:01:35 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 05:10:59 INFO  Stage 1 running…
2026-05-23 05:20:25 ERROR Analyzer: cannot resolve column 'customer_id' — upstream schema changed.
2026-05-23 05:20:26 ERROR   org.apache.spark.sql.AnalysisException: cannot resolve 'customer_id' given input columns: [cust_id, ...]
                       	at org.apache.spark.sql.catalyst.analysis.CheckAnalysis.failAnalysis(...)
                       	at org.apache.spark.sql.Dataset.select(Dataset.scala:1685)
2026-05-23 05:20:28 ERROR [marketing_attribution.attribute_revenue] Task failed on attempt 1 (exit_code=1)",1,False,1
marketing_attribution,2026-05-23,attribute_revenue,2026-05-23 05:24:26,2026-05-23 05:43:24,"2026-05-23 05:24:26 INFO  [marketing_attribution.attribute_revenue] TaskInstance started — attempt 2
2026-05-23 05:24:28 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 05:24:31 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 05:33:55 INFO  Stage 1 running…
2026-05-23 05:43:21 ERROR Analyzer: cannot resolve column 'customer_id' — upstream schema changed.
2026-05-23 05:43:22 ERROR   org.apache.spark.sql.AnalysisException: cannot resolve 'customer_id' given input columns: [cust_id, ...]
                       	at org.apache.spark.sql.catalyst.analysis.CheckAnalysis.failAnalysis(...)
                       	at org.apache.spark.sql.Dataset.select(Dataset.scala:1685)
2026-05-23 05:43:24 ERROR [marketing_attribution.attribute_revenue] Task failed on attempt 2 (exit_code=1)",2,False,1
marketing_attribution,2026-05-23,attribute_revenue,2026-05-23 05:46:48,2026-05-23 06:05:46,"2026-05-23 05:46:48 INFO  [marketing_attribution.attribute_revenue] TaskInstance started — attempt 3
2026-05-23 05:46:50 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 05:46:53 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 05:56:17 INFO  Stage 1 running…
2026-05-23 06:05:43 ERROR Analyzer: cannot resolve column 'customer_id' — upstream schema changed.
2026-05-23 06:05:44 ERROR   org.apache.spark.sql.AnalysisException: cannot resolve 'customer_id' given input columns: [cust_id, ...]
                       	at org.apache.spark.sql.catalyst.analysis.CheckAnalysis.failAnalysis(...)
                       	at org.apache.spark.sql.Dataset.select(Dataset.scala:1685)
2026-05-23 06:05:46 ERROR [marketing_attribution.attribute_revenue] Task failed on attempt 3 (exit_code=1)",3,False,1
finance_reconciliation,2026-05-23,extract_ledger,2026-05-23 05:21:18,2026-05-23 05:37:05,"2026-05-23 05:21:18 INFO  [finance_reconciliation.extract_ledger] TaskInstance started — attempt 1
2026-05-23 05:21:20 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 05:21:23 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 05:29:11 INFO  Stage 1 complete — input rows processed
2026-05-23 05:37:03 INFO  Writing output Delta table (MERGE) 
2026-05-23 05:37:05 INFO  [finance_reconciliation.extract_ledger] Task completed successfully in 947s (exit_code=0)",1,False,0
finance_reconciliation,2026-05-23,extract_payments,2026-05-23 05:37:53,2026-05-23 05:43:27,"2026-05-23 05:37:53 INFO  [finance_reconciliation.extract_payments] TaskInstance started — attempt 1
2026-05-23 05:37:55 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 05:37:58 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 05:40:40 INFO  Stage 1 complete — input rows processed
2026-05-23 05:43:25 INFO  Writing output Delta table (MERGE) 
2026-05-23 05:43:27 INFO  [finance_reconciliation.extract_payments] Task completed successfully in 334s (exit_code=0)",1,False,0
finance_reconciliation,2026-05-23,reconcile,2026-05-23 05:43:55,2026-05-23 06:08:37,"2026-05-23 05:43:55 INFO  [finance_reconciliation.reconcile] TaskInstance started — attempt 1
2026-05-23 05:43:57 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 05:44:00 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 05:56:16 INFO  Stage 1 complete — input rows processed
2026-05-23 06:08:35 INFO  Writing output Delta table (MERGE) 
2026-05-23 06:08:37 INFO  [finance_reconciliation.reconcile] Task completed successfully in 1482s (exit_code=0)",1,False,0
finance_reconciliation,2026-05-23,gl_validation,2026-05-23 06:08:43,2026-05-23 06:15:04,"2026-05-23 06:08:43 INFO  [finance_reconciliation.gl_validation] TaskInstance started — attempt 1
2026-05-23 06:08:45 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:08:48 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:11:53 INFO  Stage 1 running…
2026-05-23 06:15:01 ERROR ShuffleBlockFetcherIterator: Failed to fetch shuffle block from a lost executor.
2026-05-23 06:15:02 ERROR   org.apache.spark.shuffle.FetchFailedException: Failed to connect to executor-7.cluster:35421
                       	at org.apache.spark.storage.ShuffleBlockFetcherIterator.throwFetchFailedException(...)
                       	at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:99)
2026-05-23 06:15:04 ERROR [finance_reconciliation.gl_validation] Task failed on attempt 1 (exit_code=1)",1,True,1
finance_reconciliation,2026-05-23,gl_validation,2026-05-23 06:18:07,2026-05-23 06:41:55,"2026-05-23 06:18:07 INFO  [finance_reconciliation.gl_validation] TaskInstance started — attempt 2
2026-05-23 06:18:09 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:18:12 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:30:01 INFO  Stage 1 complete — input rows processed
2026-05-23 06:41:53 INFO  Writing output Delta table (MERGE) 
2026-05-23 06:41:55 INFO  [finance_reconciliation.gl_validation] Task completed successfully in 1428s (exit_code=0)",2,True,0
finance_reconciliation,2026-05-23,export_report,2026-05-23 06:42:31,2026-05-23 06:47:24,"2026-05-23 06:42:31 INFO  [finance_reconciliation.export_report] TaskInstance started — attempt 1
2026-05-23 06:42:33 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:42:36 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:44:57 INFO  Stage 1 running…
2026-05-23 06:47:21 ERROR TaskRunner: Task exceeded execution_timeout (3600s) and was terminated.
2026-05-23 06:47:22 ERROR   java.util.concurrent.TimeoutException: Task exceeded the configured execution_timeout of 3600s
                       	at org.apache.airflow.executors.TaskRunner.enforceTimeout(...)
2026-05-23 06:47:24 ERROR [finance_reconciliation.export_report] Task failed on attempt 1 (exit_code=1)",1,True,1
finance_reconciliation,2026-05-23,export_report,2026-05-23 06:48:48,2026-05-23 06:56:43,"2026-05-23 06:48:48 INFO  [finance_reconciliation.export_report] TaskInstance started — attempt 2
2026-05-23 06:48:50 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:48:53 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:52:45 INFO  Stage 1 complete — input rows processed
2026-05-23 06:56:41 INFO  Writing output Delta table (MERGE) 
2026-05-23 06:56:43 INFO  [finance_reconciliation.export_report] Task completed successfully in 475s (exit_code=0)",2,True,0
clickstream_ingest,2026-05-23,read_kafka_offsets,2026-05-23 00:21:23,2026-05-23 00:42:19,"2026-05-23 00:21:23 INFO  [clickstream_ingest.read_kafka_offsets] TaskInstance started — attempt 1
2026-05-23 00:21:25 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 00:21:28 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 00:31:51 INFO  Stage 1 complete — input rows processed
2026-05-23 00:42:17 INFO  Writing output Delta table (MERGE) 
2026-05-23 00:42:19 INFO  [clickstream_ingest.read_kafka_offsets] Task completed successfully in 1256s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-23,parse_events,2026-05-23 00:42:37,2026-05-23 00:55:18,"2026-05-23 00:42:37 INFO  [clickstream_ingest.parse_events] TaskInstance started — attempt 1
2026-05-23 00:42:39 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 00:42:42 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 00:48:57 INFO  Stage 1 complete — input rows processed
2026-05-23 00:55:16 INFO  Writing output Delta table (MERGE) 
2026-05-23 00:55:18 INFO  [clickstream_ingest.parse_events] Task completed successfully in 761s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-23,sessionize,2026-05-23 00:55:50,2026-05-23 01:07:25,"2026-05-23 00:55:50 INFO  [clickstream_ingest.sessionize] TaskInstance started — attempt 1
2026-05-23 00:55:52 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 00:55:55 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 01:01:37 INFO  Stage 1 complete — input rows processed
2026-05-23 01:07:23 INFO  Writing output Delta table (MERGE) 
2026-05-23 01:07:25 INFO  [clickstream_ingest.sessionize] Task completed successfully in 695s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-23,write_bronze,2026-05-23 01:08:22,2026-05-23 01:21:14,"2026-05-23 01:08:22 INFO  [clickstream_ingest.write_bronze] TaskInstance started — attempt 1
2026-05-23 01:08:24 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 01:08:27 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 01:14:48 INFO  Stage 1 complete — input rows processed
2026-05-23 01:21:12 INFO  Writing output Delta table (MERGE) 
2026-05-23 01:21:14 INFO  [clickstream_ingest.write_bronze] Task completed successfully in 772s (exit_code=0)",1,False,0
clickstream_ingest,2026-05-23,write_silver,2026-05-23 01:22:11,2026-05-23 01:42:02,"2026-05-23 01:22:11 INFO  [clickstream_ingest.write_silver] TaskInstance started — attempt 1
2026-05-23 01:22:13 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 01:22:16 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 01:32:06 INFO  Stage 1 complete — input rows processed
2026-05-23 01:42:00 INFO  Writing output Delta table (MERGE) 
2026-05-23 01:42:02 INFO  [clickstream_ingest.write_silver] Task completed successfully in 1191s (exit_code=0)",1,False,0
ml_feature_store,2026-05-23,fetch_training_data,2026-05-23 06:08:55,2026-05-23 06:18:51,"2026-05-23 06:08:55 INFO  [ml_feature_store.fetch_training_data] TaskInstance started — attempt 1
2026-05-23 06:08:57 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:09:00 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:13:53 INFO  Stage 1 complete — input rows processed
2026-05-23 06:18:49 INFO  Writing output Delta table (MERGE) 
2026-05-23 06:18:51 INFO  [ml_feature_store.fetch_training_data] Task completed successfully in 596s (exit_code=0)",1,False,0
ml_feature_store,2026-05-23,compute_features,2026-05-23 06:19:46,2026-05-23 06:26:47,"2026-05-23 06:19:46 INFO  [ml_feature_store.compute_features] TaskInstance started — attempt 1
2026-05-23 06:19:48 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:19:51 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:23:16 INFO  Stage 1 complete — input rows processed
2026-05-23 06:26:45 INFO  Writing output Delta table (MERGE) 
2026-05-23 06:26:47 INFO  [ml_feature_store.compute_features] Task completed successfully in 421s (exit_code=0)",1,False,0
ml_feature_store,2026-05-23,validate_features,2026-05-23 06:27:12,2026-05-23 06:40:24,"2026-05-23 06:27:12 INFO  [ml_feature_store.validate_features] TaskInstance started — attempt 1
2026-05-23 06:27:14 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:27:17 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:33:48 INFO  Stage 1 complete — input rows processed
2026-05-23 06:40:22 INFO  Writing output Delta table (MERGE) 
2026-05-23 06:40:24 INFO  [ml_feature_store.validate_features] Task completed successfully in 792s (exit_code=0)",1,False,0
ml_feature_store,2026-05-23,materialize_online,2026-05-23 06:41:09,2026-05-23 06:47:08,"2026-05-23 06:41:09 INFO  [ml_feature_store.materialize_online] TaskInstance started — attempt 1
2026-05-23 06:41:11 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 06:41:14 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 06:44:08 INFO  Stage 1 complete — input rows processed
2026-05-23 06:47:06 INFO  Writing output Delta table (MERGE) 
2026-05-23 06:47:08 INFO  [ml_feature_store.materialize_online] Task completed successfully in 359s (exit_code=0)",1,False,0
data_quality_checks,2026-05-23,load_snapshots,2026-05-23 07:12:46,2026-05-23 07:29:37,"2026-05-23 07:12:46 INFO  [data_quality_checks.load_snapshots] TaskInstance started — attempt 1
2026-05-23 07:12:48 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 07:12:51 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 07:21:11 INFO  Stage 1 complete — input rows processed
2026-05-23 07:29:35 INFO  Writing output Delta table (MERGE) 
2026-05-23 07:29:37 INFO  [data_quality_checks.load_snapshots] Task completed successfully in 1011s (exit_code=0)",1,False,0
data_quality_checks,2026-05-23,run_expectations,2026-05-23 07:29:45,2026-05-23 07:46:21,"2026-05-23 07:29:45 INFO  [data_quality_checks.run_expectations] TaskInstance started — attempt 1
2026-05-23 07:29:47 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 07:29:50 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 07:38:03 INFO  Stage 1 complete — input rows processed
2026-05-23 07:46:19 INFO  Writing output Delta table (MERGE) 
2026-05-23 07:46:21 INFO  [data_quality_checks.run_expectations] Task completed successfully in 996s (exit_code=0)",1,False,0
data_quality_checks,2026-05-23,summarize_results,2026-05-23 07:46:26,2026-05-23 07:51:01,"2026-05-23 07:46:26 INFO  [data_quality_checks.summarize_results] TaskInstance started — attempt 1
2026-05-23 07:46:28 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 07:46:31 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 07:48:43 INFO  Stage 1 complete — input rows processed
2026-05-23 07:50:59 INFO  Writing output Delta table (MERGE) 
2026-05-23 07:51:01 INFO  [data_quality_checks.summarize_results] Task completed successfully in 275s (exit_code=0)",1,False,0
revenue_reporting,2026-05-23,aggregate_daily_revenue,2026-05-23 08:19:49,2026-05-23 08:39:54,"2026-05-23 08:19:49 INFO  [revenue_reporting.aggregate_daily_revenue] TaskInstance started — attempt 1
2026-05-23 08:19:51 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 08:19:54 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 08:29:51 INFO  Stage 1 complete — input rows processed
2026-05-23 08:39:52 INFO  Writing output Delta table (MERGE) 
2026-05-23 08:39:54 INFO  [revenue_reporting.aggregate_daily_revenue] Task completed successfully in 1205s (exit_code=0)",1,False,0
revenue_reporting,2026-05-23,currency_convert,2026-05-23 08:40:38,2026-05-23 08:56:28,"2026-05-23 08:40:38 INFO  [revenue_reporting.currency_convert] TaskInstance started — attempt 1
2026-05-23 08:40:40 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 08:40:43 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 08:48:33 INFO  Stage 1 complete — input rows processed
2026-05-23 08:56:26 INFO  Writing output Delta table (MERGE) 
2026-05-23 08:56:28 INFO  [revenue_reporting.currency_convert] Task completed successfully in 950s (exit_code=0)",1,False,0
revenue_reporting,2026-05-23,build_dashboards_tbl,2026-05-23 08:57:13,2026-05-23 09:20:34,"2026-05-23 08:57:13 INFO  [revenue_reporting.build_dashboards_tbl] TaskInstance started — attempt 1
2026-05-23 08:57:15 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 08:57:18 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 09:08:53 INFO  Stage 1 complete — input rows processed
2026-05-23 09:20:32 INFO  Writing output Delta table (MERGE) 
2026-05-23 09:20:34 INFO  [revenue_reporting.build_dashboards_tbl] Task completed successfully in 1401s (exit_code=0)",1,False,0
user_segmentation,2026-05-23,load_activity,2026-05-23 09:06:02,2026-05-23 09:24:39,"2026-05-23 09:06:02 INFO  [user_segmentation.load_activity] TaskInstance started — attempt 1
2026-05-23 09:06:04 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 09:06:07 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 09:15:20 INFO  Stage 1 complete — input rows processed
2026-05-23 09:24:37 INFO  Writing output Delta table (MERGE) 
2026-05-23 09:24:39 INFO  [user_segmentation.load_activity] Task completed successfully in 1117s (exit_code=0)",1,False,0
user_segmentation,2026-05-23,compute_rfm,2026-05-23 09:24:55,2026-05-23 09:31:22,"2026-05-23 09:24:55 INFO  [user_segmentation.compute_rfm] TaskInstance started — attempt 1
2026-05-23 09:24:57 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 09:25:00 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 09:28:08 INFO  Stage 1 complete — input rows processed
2026-05-23 09:31:20 INFO  Writing output Delta table (MERGE) 
2026-05-23 09:31:22 INFO  [user_segmentation.compute_rfm] Task completed successfully in 387s (exit_code=0)",1,False,0
user_segmentation,2026-05-23,assign_segments,2026-05-23 09:32:22,2026-05-23 09:36:37,"2026-05-23 09:32:22 INFO  [user_segmentation.assign_segments] TaskInstance started — attempt 1
2026-05-23 09:32:24 INFO  Acquiring Spark session on job cluster (Photon enabled, DBR 15.4 LTS)
2026-05-23 09:32:27 INFO  Reading inputs from Unity Catalog main.curated.* 
2026-05-23 09:34:29 INFO  Stage 1 complete — input rows processed
2026-05-23 09:36:35 INFO  Writing output Delta table (MERGE) 
2026-05-23 09:36:37 INFO  [user_segmentation.assign_segments] Task completed successfully in 255s (exit_code=0)",1,False,0
